년도,광역,기초,경찰서,시구only,연령,성별,가구수
2017,전북,장수군,전북장수경찰서,장수군,31~40세,남자,99
2017,전북,장수군,전북장수경찰서,장수군,31~40세,여자,41
2017,전북,장수군,전북장수경찰서,장수군,41~50세,남자,180
2017,전북,장수군,전북장수경찰서,장수군,41~50세,여자,74
2017,전북,장수군,전북장수경찰서,장수군,51~60세,남자,289
2017,전북,장수군,전북장수경찰서,장수군,51~60세,여자,198
2017,전북,장수군,전북장수경찰서,장수군,61~세,남자,520
2017,전북,장수군,전북장수경찰서,장수군,61~세,여자,1467
2017,경기,수원시 장안구,,장안구,16~20세,남자,127
2017,경기,수원시 장안구,,장안구,16~20세,여자,112
2017,경기,수원시 장안구,,장안구,21~30세,남자,3841
2017,경기,수원시 장안구,,장안구,21~30세,여자,1819
2017,경기,수원시 장안구,,장안구,31~40세,남자,3140
2017,경기,수원시 장안구,,장안구,31~40세,여자,1513
2017,경기,수원시 장안구,,장안구,41~50세,남자,2770
2017,경기,수원시 장안구,,장안구,41~50세,여자,1594
2017,경기,수원시 장안구,,장안구,51~60세,남자,2533
2017,경기,수원시 장안구,,장안구,51~60세,여자,2061
2017,경기,수원시 장안구,,장안구,61~세,남자,2412
2017,경기,수원시 장안구,,장안구,61~세,여자,5064
2017,전남,장흥군,,장흥군,16~20세,남자,14
2017,전남,장흥군,,장흥군,16~20세,여자,7
2017,전남,장흥군,,장흥군,21~30세,남자,133
2017,전남,장흥군,,장흥군,21~30세,여자,117
2017,전남,장흥군,,장흥군,31~40세,남자,208
2017,전남,장흥군,,장흥군,31~40세,여자,91
2017,전남,장흥군,,장흥군,41~50세,남자,330
2017,전남,장흥군,,장흥군,41~50세,여자,130
2017,전남,장흥군,,장흥군,51~60세,남자,550
2017,전남,장흥군,,장흥군,51~60세,여자,383
2017,전남,장흥군,,장흥군,61~세,남자,998
2017,전남,장흥군,,장흥군,61~세,여자,3016
2017,강원,정선군,강원정선경찰서,정선군,21~30세,남자,123
2017,강원,정선군,강원정선경찰서,정선군,21~30세,여자,89
2017,강원,정선군,강원정선경찰서,정선군,31~40세,남자,271
2017,강원,정선군,강원정선경찰서,정선군,31~40세,여자,123
2017,강원,정선군,강원정선경찰서,정선군,41~50세,남자,463
2017,강원,정선군,강원정선경찰서,정선군,41~50세,여자,187
2017,강원,정선군,강원정선경찰서,정선군,51~60세,남자,720
2017,강원,정선군,강원정선경찰서,정선군,51~60세,여자,459
2017,강원,정선군,강원정선경찰서,정선군,61~세,남자,956
2017,강원,정선군,강원정선경찰서,정선군,61~세,여자,1737
2017,전북,정읍시,전북정읍경찰서,정읍시,16~20세,남자,28
2017,전북,정읍시,전북정읍경찰서,정읍시,16~20세,여자,28
2017,전북,정읍시,전북정읍경찰서,정읍시,21~30세,남자,455
2017,전북,정읍시,전북정읍경찰서,정읍시,21~30세,여자,307
2017,전북,정읍시,전북정읍경찰서,정읍시,31~40세,남자,725
2017,전북,정읍시,전북정읍경찰서,정읍시,31~40세,여자,356
2017,전북,정읍시,전북정읍경찰서,정읍시,41~50세,남자,1133
2017,전북,정읍시,전북정읍경찰서,정읍시,41~50세,여자,553
2017,전북,정읍시,전북정읍경찰서,정읍시,51~60세,남자,1462
2017,전북,정읍시,전북정읍경찰서,정읍시,51~60세,여자,1023
2017,전북,정읍시,전북정읍경찰서,정읍시,61~세,남자,2255
2017,전북,정읍시,전북정읍경찰서,정읍시,61~세,여자,6289
2017,제주,제주시,,제주시,16~20세,남자,287
2017,제주,제주시,,제주시,16~20세,여자,324
2017,제주,제주시,,제주시,21~30세,남자,3261
2017,제주,제주시,,제주시,21~30세,여자,2966
2017,제주,제주시,,제주시,31~40세,남자,5306
2017,제주,제주시,,제주시,31~40세,여자,3274
2017,제주,제주시,,제주시,41~50세,남자,6256
2017,제주,제주시,,제주시,41~50세,여자,3816
2017,제주,제주시,,제주시,51~60세,남자,5681
2017,제주,제주시,,제주시,51~60세,여자,4274
2017,제주,제주시,,제주시,61~세,남자,4734
2017,제주,제주시,,제주시,61~세,여자,9464
2017,강원,제천시,충북제천경찰서,제천시,16~20세,남자,195
2017,강원,제천시,충북제천경찰서,제천시,16~20세,여자,140
2017,강원,제천시,충북제천경찰서,제천시,21~30세,남자,1995
2017,강원,제천시,충북제천경찰서,제천시,21~30세,여자,1209
2017,강원,제천시,충북제천경찰서,제천시,31~40세,남자,1099
2017,강원,제천시,충북제천경찰서,제천시,31~40세,여자,525
2017,강원,제천시,충북제천경찰서,제천시,41~50세,남자,1406
2017,강원,제천시,충북제천경찰서,제천시,41~50세,여자,763
2017,강원,제천시,충북제천경찰서,제천시,51~60세,남자,1828
2017,강원,제천시,충북제천경찰서,제천시,51~60세,여자,1502
2017,강원,제천시,충북제천경찰서,제천시,61~세,남자,2375
2017,강원,제천시,충북제천경찰서,제천시,61~세,여자,4996
2017,서울,종로구,,종로구,16~20세,남자,191
2017,서울,종로구,,종로구,16~20세,여자,316
2017,서울,종로구,,종로구,21~30세,남자,3220
2017,서울,종로구,,종로구,21~30세,여자,3399
2017,서울,종로구,,종로구,31~40세,남자,2341
2017,서울,종로구,,종로구,31~40세,여자,2007
2017,서울,종로구,,종로구,41~50세,남자,1806
2017,서울,종로구,,종로구,41~50세,여자,1435
2017,서울,종로구,,종로구,51~60세,남자,1878
2017,서울,종로구,,종로구,51~60세,여자,1322
2017,서울,종로구,,종로구,61~세,남자,2158
2017,서울,종로구,,종로구,61~세,여자,3565
2017,서울,중구,대구중부경찰서,중구,16~20세,남자,310
2017,서울,중구,대구중부경찰서,중구,16~20세,여자,577
2017,서울,중구,대구중부경찰서,중구,21~30세,남자,8702
2017,서울,중구,대구중부경찰서,중구,21~30세,여자,9057
2017,서울,중구,대구중부경찰서,중구,31~40세,남자,10802
2017,서울,중구,대구중부경찰서,중구,31~40세,여자,6499
2017,서울,중구,대구중부경찰서,중구,41~50세,남자,10343
2017,서울,중구,대구중부경찰서,중구,41~50세,여자,5965
2017,서울,중구,대구중부경찰서,중구,51~60세,남자,10650
2017,서울,중구,대구중부경찰서,중구,51~60세,여자,8227
2017,서울,중구,대구중부경찰서,중구,61~세,남자,11747
2017,서울,중구,대구중부경찰서,중구,61~세,여자,23117
2017,서울,중랑구,,중랑구,16~20세,남자,88
2017,서울,중랑구,,중랑구,16~20세,여자,115
2017,서울,중랑구,,중랑구,21~30세,남자,2777
2017,서울,중랑구,,중랑구,21~30세,여자,3426
2017,서울,중랑구,,중랑구,31~40세,남자,5245
2017,서울,중랑구,,중랑구,31~40세,여자,3603
2017,서울,중랑구,,중랑구,41~50세,남자,5039
2017,서울,중랑구,,중랑구,41~50세,여자,3050
2017,서울,중랑구,,중랑구,51~60세,남자,5727
2017,서울,중랑구,,중랑구,51~60세,여자,3927
2017,서울,중랑구,,중랑구,61~세,남자,5124
2017,서울,중랑구,,중랑구,61~세,여자,9422
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,16~20세,남자,55
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,16~20세,여자,68
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,21~30세,남자,1726
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,21~30세,여자,1553
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,31~40세,남자,3076
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,31~40세,여자,1600
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,41~50세,남자,3167
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,41~50세,여자,1621
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,51~60세,남자,3429
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,51~60세,여자,2127
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,61~세,남자,2943
2017,경기,성남시 중원구,경기성남중원경찰서,중원구,61~세,여자,4859
2017,충북,증평군,충북괴산경찰서,증평군,16~20세,남자,10
2017,충북,증평군,충북괴산경찰서,증평군,16~20세,여자,14
2017,충북,증평군,충북괴산경찰서,증평군,21~30세,남자,536
2017,충북,증평군,충북괴산경찰서,증평군,21~30세,여자,220
2017,충북,증평군,충북괴산경찰서,증평군,31~40세,남자,556
2017,충북,증평군,충북괴산경찰서,증평군,31~40세,여자,158
2017,충북,증평군,충북괴산경찰서,증평군,41~50세,남자,452
2017,충북,증평군,충북괴산경찰서,증평군,41~50세,여자,214
2017,충북,증평군,충북괴산경찰서,증평군,51~60세,남자,490
2017,충북,증평군,충북괴산경찰서,증평군,51~60세,여자,409
2017,충북,증평군,충북괴산경찰서,증평군,61~세,남자,534
2017,충북,증평군,충북괴산경찰서,증평군,61~세,여자,1095
2017,전남,진도군,전남진도경찰서,진도군,21~30세,남자,141
2017,전남,진도군,전남진도경찰서,진도군,21~30세,여자,70
2017,전남,진도군,전남진도경찰서,진도군,31~40세,남자,162
2017,전남,진도군,전남진도경찰서,진도군,31~40세,여자,69
2017,전남,진도군,전남진도경찰서,진도군,41~50세,남자,332
2017,전남,진도군,전남진도경찰서,진도군,41~50세,여자,108
2017,전남,진도군,전남진도경찰서,진도군,51~60세,남자,455
2017,전남,진도군,전남진도경찰서,진도군,51~60세,여자,312
2017,전남,진도군,전남진도경찰서,진도군,61~세,남자,871
2017,전남,진도군,전남진도경찰서,진도군,61~세,여자,2452
2017,전북,진안군,전북진안경찰서,진안군,21~30세,남자,79
2017,전북,진안군,전북진안경찰서,진안군,21~30세,여자,54
2017,전북,진안군,전북진안경찰서,진안군,31~40세,남자,119
2017,전북,진안군,전북진안경찰서,진안군,31~40세,여자,43
2017,전북,진안군,전북진안경찰서,진안군,41~50세,남자,208
2017,전북,진안군,전북진안경찰서,진안군,41~50세,여자,72
2017,전북,진안군,전북진안경찰서,진안군,51~60세,남자,429
2017,전북,진안군,전북진안경찰서,진안군,51~60세,여자,247
2017,전북,진안군,전북진안경찰서,진안군,61~세,남자,706
2017,전북,진안군,전북진안경찰서,진안군,61~세,여자,1632
2017,경남,진주시,경남진주경찰서,진주시,16~20세,남자,434
2017,경남,진주시,경남진주경찰서,진주시,16~20세,여자,438
2017,경남,진주시,경남진주경찰서,진주시,21~30세,남자,5141
2017,경남,진주시,경남진주경찰서,진주시,21~30세,여자,3696
2017,경남,진주시,경남진주경찰서,진주시,31~40세,남자,3448
2017,경남,진주시,경남진주경찰서,진주시,31~40세,여자,1945
2017,경남,진주시,경남진주경찰서,진주시,41~50세,남자,3284
2017,경남,진주시,경남진주경찰서,진주시,41~50세,여자,2006
2017,경남,진주시,경남진주경찰서,진주시,51~60세,남자,3332
2017,경남,진주시,경남진주경찰서,진주시,51~60세,여자,3356
2017,경남,진주시,경남진주경찰서,진주시,61~세,남자,3791
2017,경남,진주시,경남진주경찰서,진주시,61~세,여자,10752
2017,충북,진천군,충북진천경찰서,진천군,16~20세,남자,110
2017,충북,진천군,충북진천경찰서,진천군,16~20세,여자,71
2017,충북,진천군,충북진천경찰서,진천군,21~30세,남자,715
2017,충북,진천군,충북진천경찰서,진천군,21~30세,여자,357
2017,충북,진천군,충북진천경찰서,진천군,31~40세,남자,1130
2017,충북,진천군,충북진천경찰서,진천군,31~40세,여자,335
2017,충북,진천군,충북진천경찰서,진천군,41~50세,남자,1059
2017,충북,진천군,충북진천경찰서,진천군,41~50세,여자,468
2017,충북,진천군,충북진천경찰서,진천군,51~60세,남자,1000
2017,충북,진천군,충북진천경찰서,진천군,51~60세,여자,725
2017,충북,진천군,충북진천경찰서,진천군,61~세,남자,1051
2017,충북,진천군,충북진천경찰서,진천군,61~세,여자,2130
2017,경남,창원시 진해구,경남진해경찰서,진해구,16~20세,남자,26
2017,경남,창원시 진해구,경남진해경찰서,진해구,16~20세,여자,28
2017,경남,창원시 진해구,경남진해경찰서,진해구,21~30세,남자,1391
2017,경남,창원시 진해구,경남진해경찰서,진해구,21~30세,여자,629
2017,경남,창원시 진해구,경남진해경찰서,진해구,31~40세,남자,3057
2017,경남,창원시 진해구,경남진해경찰서,진해구,31~40세,여자,931
2017,경남,창원시 진해구,경남진해경찰서,진해구,41~50세,남자,2338
2017,경남,창원시 진해구,경남진해경찰서,진해구,41~50세,여자,993
2017,경남,창원시 진해구,경남진해경찰서,진해구,51~60세,남자,1971
2017,경남,창원시 진해구,경남진해경찰서,진해구,51~60세,여자,1549
2017,경남,창원시 진해구,경남진해경찰서,진해구,61~세,남자,1892
2017,경남,창원시 진해구,경남진해경찰서,진해구,61~세,여자,4216
2017,경남,창녕군,경남창녕경찰서,창녕군,16~20세,남자,11
2017,경남,창녕군,경남창녕경찰서,창녕군,16~20세,여자,6
2017,경남,창녕군,경남창녕경찰서,창녕군,21~30세,남자,218
2017,경남,창녕군,경남창녕경찰서,창녕군,21~30세,여자,140
2017,경남,창녕군,경남창녕경찰서,창녕군,31~40세,남자,388
2017,경남,창녕군,경남창녕경찰서,창녕군,31~40세,여자,188
2017,경남,창녕군,경남창녕경찰서,창녕군,41~50세,남자,618
2017,경남,창녕군,경남창녕경찰서,창녕군,41~50세,여자,249
2017,경남,창녕군,경남창녕경찰서,창녕군,51~60세,남자,942
2017,경남,창녕군,경남창녕경찰서,창녕군,51~60세,여자,754
